"date","coin_name","symbol","open_price","close_price","high_price","low_price","volume","market_cap"
2018-07-19,Bitcoin,BTC,7378.2,7466.86,7494.46,7295.46,5111629824,128122732544
2018-07-20,Bitcoin,BTC,7467.4,7354.13,7594.67,7323.26,4936869888,126202568704
2018-07-21,Bitcoin,BTC,7352.72,7419.29,7437.64,7262.41,3726609920,127333466112
2018-07-22,Bitcoin,BTC,7417.8,7418.49,7537.95,7383.82,3695460096,127336611840
2018-07-23,Bitcoin,BTC,7414.71,7711.11,7771.5,7409.1,5132480000,132375371776
2018-07-24,Bitcoin,BTC,7716.51,8424.27,8424.27,7705.5,7277689856,144634920960
2018-07-25,Bitcoin,BTC,8379.66,8181.39,8416.87,8086.36,5845400064,140482953216
2018-07-26,Bitcoin,BTC,8176.85,7951.58,8290.33,7878.71,4899089920,136553078784
2018-07-27,Bitcoin,BTC,7950.4,8165.01,8262.66,7839.76,5195879936,140235571200
2018-07-28,Bitcoin,BTC,8169.06,8192.15,8222.85,8110.77,3988750080,140716556288
2018-07-29,Bitcoin,BTC,8205.82,8218.46,8272.26,8141.18,4107190016,141185843200
2018-07-30,Bitcoin,BTC,8221.58,8180.48,8235.5,7917.5,5551399936,140547194880
2018-07-31,Bitcoin,BTC,8181.2,7780.44,8181.53,7696.93,5287529984,133688475648
2018-08-01,Bitcoin,BTC,7769.04,7624.91,7769.04,7504.95,4797620224,131030163456
2018-08-02,Bitcoin,BTC,7634.19,7567.15,7712.77,7523.44,4214109952,130052063232
2018-08-03,Bitcoin,BTC,7562.14,7434.39,7562.14,7328.65,4627149824,127785828352
2018-08-04,Bitcoin,BTC,7438.67,7032.85,7497.49,6984.07,4268389888,120899698688
2018-08-05,Bitcoin,BTC,7031.08,7068.48,7102.77,6940.7,3679109888,121526075392
2018-08-06,Bitcoin,BTC,7062.94,6951.8,7166.55,6890.54,3925900032,119531511808
2018-08-07,Bitcoin,BTC,6958.32,6753.12,7146.56,6748.24,4682800128,116128342016
2018-08-08,Bitcoin,BTC,6746.85,6305.8,6746.85,6226.22,5064430080,108448407552
2018-08-09,Bitcoin,BTC,6305.56,6568.23,6625.73,6249.07,4267040000,112973963264
2018-08-10,Bitcoin,BTC,6571.42,6184.71,6591.26,6124.52,4528679936,106390929408
2018-08-11,Bitcoin,BTC,6185.79,6295.73,6455.74,6109.03,4047849984,108314255360
2018-08-12,Bitcoin,BTC,6283.65,6322.69,6409.85,6237.5,5665249792,108790259712
2018-08-13,Bitcoin,BTC,6341.36,6297.57,6537.05,6225.72,4083980032,108369690624
2018-08-14,Bitcoin,BTC,6287.66,6199.71,6287.94,5971.05,5301700096,106696392704
2018-08-15,Bitcoin,BTC,6221.42,6308.52,6588.49,6221.42,4895450112,108581773312
2018-08-16,Bitcoin,BTC,6294.23,6334.73,6473.5,6276.41,4328419840,109045252096
2018-08-17,Bitcoin,BTC,6340.91,6580.63,6582.5,6324.97,4992990208,113290723328
2018-08-18,Bitcoin,BTC,6583.43,6423.76,6617.35,6353.73,3984519936,110603018240
2018-08-19,Bitcoin,BTC,6422.57,6506.07,6537.98,6361.55,3311170048,112031842304
2018-08-20,Bitcoin,BTC,6500.51,6308.53,6536.92,6297.93,3665100032,108642189312
2018-08-21,Bitcoin,BTC,6301.07,6488.76,6500.87,6298.24,3377179904,111758098432
2018-08-22,Bitcoin,BTC,6486.25,6376.71,6816.79,6310.11,4668109824,109840900096
2018-08-23,Bitcoin,BTC,6371.34,6534.88,6546.54,6371.34,3426180096,112577437696
2018-08-24,Bitcoin,BTC,6551.52,6719.96,6719.96,6498.64,4097819904,115778355200
2018-08-25,Bitcoin,BTC,6719.95,6763.19,6789.63,6700.96,3312600064,116534501376
2018-08-26,Bitcoin,BTC,6754.64,6707.26,6774.75,6620.75,3295500032,115585204224
2018-08-27,Bitcoin,BTC,6710.8,6884.64,6884.64,6689.71,4019000064,118657884160
2018-08-28,Bitcoin,BTC,6891.08,7096.28,7109.56,6882.34,4659939840,122319192064
2018-08-29,Bitcoin,BTC,7091.71,7047.16,7113.3,6970.82,4145880064,121484664832
2018-08-30,Bitcoin,BTC,7043.76,6978.23,7072.69,6834.69,4463249920,120309825536
2018-08-31,Bitcoin,BTC,6973.97,7037.58,7057.17,6920.16,4495649792,121346613248
2018-09-01,Bitcoin,BTC,7044.81,7193.25,7242.29,7038.05,4116049920,124044623872
2018-09-02,Bitcoin,BTC,7189.58,7272.72,7306.31,7132.16,4329540096,125427777536
2018-09-03,Bitcoin,BTC,7279.03,7260.06,7317.94,7208.15,4087759872,125222789120
2018-09-04,Bitcoin,BTC,7263.0,7361.66,7388.26,7255.44,4273639936,126986878976
2018-09-05,Bitcoin,BTC,7361.46,6792.83,7388.43,6792.83,5800459776,117185658880
2018-09-06,Bitcoin,BTC,6755.14,6529.17,6755.14,6404.72,5523469824,112649568256
2018-09-07,Bitcoin,BTC,6528.92,6467.07,6555.29,6396.87,4264679936,111590424576
2018-09-08,Bitcoin,BTC,6460.17,6225.98,6534.25,6197.52,3835059968,107442126848
2018-09-09,Bitcoin,BTC,6223.38,6300.86,6446.26,6201.22,3671889920,108747087872
2018-09-10,Bitcoin,BTC,6301.57,6329.7,6374.98,6292.76,3714099968,109255606272
2018-09-11,Bitcoin,BTC,6331.88,6321.2,6398.92,6260.21,3849910016,109119946752
2018-09-12,Bitcoin,BTC,6317.01,6351.8,6363.87,6265.09,4064229888,109661519872
2018-09-13,Bitcoin,BTC,6354.24,6517.31,6535.41,6354.24,4210909952,112530972672
2018-09-14,Bitcoin,BTC,6515.41,6512.71,6596.1,6456.17,4076219904,112462454784
2018-09-15,Bitcoin,BTC,6509.4,6543.2,6561.72,6493.55,3216300032,113000325120
2018-09-16,Bitcoin,BTC,6536.68,6517.18,6544.33,6460.1,3273730048,112562364416
2018-09-17,Bitcoin,BTC,6514.06,6281.2,6540.21,6257.52,3910779904,108497125376
2018-09-18,Bitcoin,BTC,6280.91,6371.3,6384.18,6265.71,4180090112,110064689152
2018-09-19,Bitcoin,BTC,6371.85,6398.54,6448.46,6208.34,4431340032,110547738624
2018-09-20,Bitcoin,BTC,6398.85,6519.67,6529.26,6395.95,4348109824,112653131776
2018-09-21,Bitcoin,BTC,6513.87,6734.95,6794.33,6496.36,6531939840,116385071104
2018-09-22,Bitcoin,BTC,6735.05,6721.98,6814.56,6616.8,4509660160,116173873152
2018-09-23,Bitcoin,BTC,6715.32,6710.63,6766.15,6679.42,4197499904,115990388736
2018-09-24,Bitcoin,BTC,6704.77,6595.41,6713.56,6580.9,4177309952,114011062272
2018-09-25,Bitcoin,BTC,6603.64,6446.47,6603.64,6381.86,4726179840,111450038272
2018-09-26,Bitcoin,BTC,6452.79,6495.0,6585.91,6397.89,4437300224,112300335104
2018-09-27,Bitcoin,BTC,6495.29,6676.75,6712.1,6464.95,4606810112,115454861312
2018-09-28,Bitcoin,BTC,6678.75,6644.13,6785.03,6598.32,5014430208,114903580672
2018-09-29,Bitcoin,BTC,6643.1,6601.96,6643.1,6511.65,4363689984,114186838016
2018-09-30,Bitcoin,BTC,6604.71,6625.56,6643.78,6566.54,4002279936,114608521216
2018-10-01,Bitcoin,BTC,6619.85,6589.62,6653.3,6549.08,4000969984,113999847424
2018-10-02,Bitcoin,BTC,6593.24,6556.1,6611.84,6537.9,3979259904,113431019520
2018-10-03,Bitcoin,BTC,6553.86,6502.59,6571.46,6454.03,3887310080,112516997120
2018-10-04,Bitcoin,BTC,6497.91,6576.69,6603.31,6497.91,3838409984,113811341312
2018-10-05,Bitcoin,BTC,6574.15,6622.48,6623.62,6557.41,3671500032,114614763520
2018-10-06,Bitcoin,BTC,6622.45,6588.31,6628.54,6577.8,3259739904,114033598464
2018-10-07,Bitcoin,BTC,6590.68,6602.95,6641.49,6557.04,3306629888,114298880000
2018-10-08,Bitcoin,BTC,6600.19,6652.23,6675.06,6576.04,3979460096,115162906624
2018-10-09,Bitcoin,BTC,6653.08,6642.64,6661.41,6606.94,3580809984,115007758336
2018-10-10,Bitcoin,BTC,6640.29,6585.53,6640.29,6538.96,3787650048,114030837760
2018-10-11,Bitcoin,BTC,6586.74,6256.24,6586.74,6243.74,5181640192,108341575680
2018-10-12,Bitcoin,BTC,6239.25,6274.58,6328.5,6236.47,3783500032,108669526016
2018-10-13,Bitcoin,BTC,6278.08,6285.99,6308.51,6259.81,3064029952,108878135296
2018-10-14,Bitcoin,BTC,6288.49,6290.93,6363.21,6280.15,3085319936,108972589056
2018-10-15,Bitcoin,BTC,6292.64,6596.54,6965.06,6258.68,7370769920,114280022016
2018-10-16,Bitcoin,BTC,6601.41,6596.11,6673.59,6571.37,4074800128,114283708416
2018-10-17,Bitcoin,BTC,6590.52,6544.43,6601.21,6517.45,4088420096,113399341056
2018-10-18,Bitcoin,BTC,6542.33,6476.71,6567.54,6450.04,3924080128,112237248512
2018-10-19,Bitcoin,BTC,6478.07,6465.41,6493.68,6445.31,3578870016,112052994048
2018-10-20,Bitcoin,BTC,6460.92,6489.19,6497.72,6449.0,3379130112,112476561408
2018-10-21,Bitcoin,BTC,6490.09,6482.35,6556.38,6476.0,3253609984,112369106944
2018-10-22,Bitcoin,BTC,6486.05,6487.16,6543.8,6462.98,3672859904,112465215488
2018-10-23,Bitcoin,BTC,6472.36,6475.74,6506.01,6451.27,3716150016,112279781376
2018-10-24,Bitcoin,BTC,6478.89,6495.84,6521.99,6468.86,3424669952,112637296640
2018-10-25,Bitcoin,BTC,6484.65,6476.29,6504.65,6447.03,3230550016,112309551104
2018-10-26,Bitcoin,BTC,6468.44,6474.75,6498.29,6449.61,3306050048,112294338560
2018-10-27,Bitcoin,BTC,6480.84,6480.38,6507.41,6453.53,3393250048,112402997248
2018-10-28,Bitcoin,BTC,6482.66,6486.39,6502.28,6447.91,3445189888,112518430720
2018-10-29,Bitcoin,BTC,6492.35,6332.63,6503.6,6306.99,4199909888,109862895616
2018-10-30,Bitcoin,BTC,6337.04,6334.27,6364.99,6310.14,3781100032,109903544320
2018-10-31,Bitcoin,BTC,6336.99,6317.61,6349.16,6316.88,4191239936,109627113472
2018-11-01,Bitcoin,BTC,6318.14,6377.78,6547.14,6311.83,3789400064,110683824128
2018-11-02,Bitcoin,BTC,6378.92,6388.44,6396.86,6327.38,4234870016,110880235520
2018-11-03,Bitcoin,BTC,6387.24,6361.26,6400.07,6342.37,3658639872,110421213184
2018-11-04,Bitcoin,BTC,6365.47,6376.13,6388.63,6294.57,4390020096,110689214464
2018-11-05,Bitcoin,BTC,6363.62,6419.66,6480.59,6363.62,4174799872,111456215040
2018-11-06,Bitcoin,BTC,6433.38,6461.01,6463.55,6408.16,4700040192,112095600640
2018-11-07,Bitcoin,BTC,6468.5,6530.14,6552.16,6468.31,4941259776,113395630080
2018-11-08,Bitcoin,BTC,6522.27,6453.72,6536.92,6438.53,4665260032,112078364672
2018-11-09,Bitcoin,BTC,6442.6,6385.62,6456.46,6373.37,4346820096,110905769984
2018-11-10,Bitcoin,BTC,6386.13,6409.22,6437.28,6385.31,3705319936,111326142464
2018-11-11,Bitcoin,BTC,6413.63,6411.27,6423.25,6350.17,3939059968,111373451264
2018-11-12,Bitcoin,BTC,6411.76,6371.27,6434.21,6360.47,4295770112,110689665024
2018-11-13,Bitcoin,BTC,6373.19,6359.49,6395.27,6342.67,4503799808,110494466048
2018-11-14,Bitcoin,BTC,6351.24,5738.35,6371.55,5544.09,7398940160,99712073728
2018-11-15,Bitcoin,BTC,5736.15,5648.03,5774.82,5358.38,7032139776,98151604224
2018-11-16,Bitcoin,BTC,5645.32,5575.55,5657.02,5498.94,5279320064,96900825088
2018-11-17,Bitcoin,BTC,5578.58,5554.33,5578.58,5519.56,4303150080,96542097408
2018-11-18,Bitcoin,BTC,5559.74,5623.54,5653.61,5559.74,4159680000,97753710592
2018-11-19,Bitcoin,BTC,5620.78,4871.49,5620.78,4842.91,7039560192,84688543744
2018-11-20,Bitcoin,BTC,4863.93,4451.87,4951.61,4272.11,8428290048,77401047040
2018-11-21,Bitcoin,BTC,4465.54,4602.17,4675.73,4343.98,6120119808,80020168704
2018-11-22,Bitcoin,BTC,4611.57,4365.94,4629.64,4365.64,4569370112,75919441920
2018-11-23,Bitcoin,BTC,4360.7,4347.11,4396.42,4195.68,4871490048,75598848000
2018-11-24,Bitcoin,BTC,4347.69,3880.76,4413.09,3795.16,4679499776,67495632896
2018-11-25,Bitcoin,BTC,3880.78,4009.97,4120.87,3585.06,6825639936,69749268480
2018-11-26,Bitcoin,BTC,4015.07,3779.13,4107.14,3643.92,6476899840,65739288576
2018-11-27,Bitcoin,BTC,3765.95,3820.72,3862.96,3661.01,5998720000,66468970496
2018-11-28,Bitcoin,BTC,3822.47,4257.42,4385.9,3822.47,7280280064,74072563712
2018-11-29,Bitcoin,BTC,4269.0044,4278.8467,4413.0205,4145.765,6503347712,74451017728
2018-11-30,Bitcoin,BTC,4289.089,4017.2686,4322.9766,3942.822,6048016896,69904637952
2018-12-01,Bitcoin,BTC,4024.4644,4214.672,4309.3774,3969.7107,5375313920,73346195456
2018-12-02,Bitcoin,BTC,4200.7334,4139.878,4301.5195,4110.9785,5262697984,72050491392
2018-12-03,Bitcoin,BTC,4147.3237,3894.1309,4155.9795,3840.4463,5089570816,67779051520
2018-12-04,Bitcoin,BTC,3886.295,3956.8938,4075.6277,3832.75,5028069376,68878295040
2018-12-05,Bitcoin,BTC,3958.8948,3753.9949,3969.536,3753.9949,5302481408,65352495104
2018-12-06,Bitcoin,BTC,3754.0745,3521.1018,3874.966,3521.1018,5878332928,61303963648
2018-12-07,Bitcoin,BTC,3512.5903,3419.9373,3512.5903,3280.2288,6835615232,59547643904
2018-12-08,Bitcoin,BTC,3421.9104,3476.1147,3506.0435,3350.6506,5305024512,60531277824
2018-12-09,Bitcoin,BTC,3473.2275,3614.2344,3685.3057,3469.0942,4947373056,62942162944
2018-12-10,Bitcoin,BTC,3612.0464,3502.656,3647.3325,3470.1445,5020968960,61004447744
2018-12-11,Bitcoin,BTC,3497.5547,3424.5881,3513.185,3392.25,4696765440,59650199552
2018-12-12,Bitcoin,BTC,3421.4583,3486.9502,3534.2285,3413.4814,4139364864,60741623808
2018-12-13,Bitcoin,BTC,3487.8794,3313.6772,3489.7395,3298.132,4343372288,57728688128
2018-12-14,Bitcoin,BTC,3311.752,3242.4849,3329.556,3206.5422,4372763648,56494379008
2018-12-15,Bitcoin,BTC,3243.9976,3236.7617,3275.378,3191.3035,3551763456,56400691200
2018-12-16,Bitcoin,BTC,3236.2747,3252.839,3305.7532,3233.8198,3744249088,56685436928
2018-12-17,Bitcoin,BTC,3253.123,3545.8647,3597.918,3253.123,5409247744,61798928384
2018-12-18,Bitcoin,BTC,3544.7615,3696.059,3701.3494,3487.1692,5911325696,64422588416
2018-12-19,Bitcoin,BTC,3706.825,3745.9507,3949.323,3687.23,6810689024,65299132416
2018-12-20,Bitcoin,BTC,3742.195,4134.4414,4191.2285,3728.9746,8927129600,72078245888
2018-12-21,Bitcoin,BTC,4133.7036,3896.5437,4198.4297,3850.9463,7206015488,67937648640
2018-12-22,Bitcoin,BTC,3898.0837,4014.1826,4014.1826,3855.739,5605823488,69997510656
2018-12-23,Bitcoin,BTC,4020.9946,3998.9802,4085.7236,3976.4058,6151275520,69741215744
2018-12-24,Bitcoin,BTC,4000.3318,4078.599,4271.7925,4000.3318,7240968704,71137550336
2018-12-25,Bitcoin,BTC,4081.0305,3815.4907,4089.5615,3760.0205,6158207488,66556035072
2018-12-26,Bitcoin,BTC,3819.6667,3857.2976,3893.3596,3769.8638,5326547968,67292819456
2018-12-27,Bitcoin,BTC,3854.6885,3654.8335,3874.417,3645.4485,5130222592,63768756224
2018-12-28,Bitcoin,BTC,3653.1318,3923.9187,3956.136,3642.632,5631554560,68471836672
2018-12-29,Bitcoin,BTC,3932.4917,3820.4087,3963.7588,3820.4087,4991655936,66672242688
2018-12-30,Bitcoin,BTC,3822.3848,3865.9526,3901.909,3797.2192,4770578432,67475513344
2018-12-31,Bitcoin,BTC,3866.839,3742.7004,3868.743,3725.8674,4661840896,65331499008
2019-01-01,Bitcoin,BTC,3746.7134,3843.52,3850.9138,3707.2312,4324200960,67098632192
2019-01-02,Bitcoin,BTC,3849.2163,3943.4094,3947.9812,3817.4094,5244856832,68849860608
2019-01-03,Bitcoin,BTC,3931.0486,3836.7412,3935.685,3826.223,4530215424,66994921472
2019-01-04,Bitcoin,BTC,3832.04,3857.7175,3865.9346,3783.8538,4847965696,67368333312
2019-01-05,Bitcoin,BTC,3851.9739,3845.1946,3904.903,3836.9001,5137609728,67157569536
2019-01-06,Bitcoin,BTC,3836.519,4076.6326,4093.2974,3826.5132,5597027328,71206797312
2019-01-07,Bitcoin,BTC,4078.585,4025.2483,4092.6135,4020.894,5228625408,70316302336
2019-01-08,Bitcoin,BTC,4028.4722,4030.848,4109.021,3996.9553,5306593280,70422740992
2019-01-09,Bitcoin,BTC,4031.552,4035.2964,4068.4036,4022.6628,5115905024,70508732416
2019-01-10,Bitcoin,BTC,4034.4114,3678.9246,4064.0667,3659.1746,6874143744,64288931840
2019-01-11,Bitcoin,BTC,3674.0154,3687.3655,3713.8818,3653.0698,5538713088,64443301888
2019-01-12,Bitcoin,BTC,3686.9731,3661.301,3698.9783,3653.8108,4778170880,63994142720
2019-01-13,Bitcoin,BTC,3658.8682,3552.9531,3674.76,3544.9272,4681302528,62106460160
2019-01-14,Bitcoin,BTC,3557.311,3706.0522,3727.8362,3552.2852,5651384320,64789618688
2019-01-15,Bitcoin,BTC,3704.2163,3630.6753,3720.1533,3619.9492,5537192448,63477817344
2019-01-16,Bitcoin,BTC,3631.5098,3655.0068,3685.777,3624.6733,5394457088,63909347328
2019-01-17,Bitcoin,BTC,3651.871,3678.564,3680.136,3621.961,5464420352,64327049216
2019-01-18,Bitcoin,BTC,3677.9905,3657.8394,3682.52,3637.0808,5002961920,63970992128
2019-01-19,Bitcoin,BTC,3652.378,3728.5684,3758.5334,3652.378,5955691520,65214103552
2019-01-20,Bitcoin,BTC,3725.446,3601.0137,3743.388,3583.0195,5582489600,62990143488
2019-01-21,Bitcoin,BTC,3600.3728,3576.0325,3608.8408,3558.537,5004346880,62559870976
2019-01-22,Bitcoin,BTC,3575.0813,3604.5771,3620.7466,3539.7214,5313623552,63065141248
2019-01-23,Bitcoin,BTC,3605.5571,3585.123,3623.0679,3565.314,5433755648,62731362304
2019-01-24,Bitcoin,BTC,3584.5002,3600.8655,3616.0874,3569.0928,5262868992,63014064128
2019-01-25,Bitcoin,BTC,3607.3904,3599.7659,3612.9277,3575.5974,5265847296,63000985600
2019-01-26,Bitcoin,BTC,3599.7153,3602.4604,3654.933,3593.346,5098183168,63054897152
2019-01-27,Bitcoin,BTC,3604.6873,3583.9658,3612.6714,3567.2458,5570753024,62737272832
2019-01-28,Bitcoin,BTC,3584.2832,3470.4504,3586.751,3439.233,6908930560,60756570112
2019-01-29,Bitcoin,BTC,3468.87,3448.117,3476.0654,3400.8198,5897159680,60371873792
2019-01-30,Bitcoin,BTC,3443.897,3486.1816,3495.1748,3429.388,5955112448,61044260864
2019-01-31,Bitcoin,BTC,3485.4092,3457.7927,3504.805,3447.9158,5831198208,60553904128
2019-02-01,Bitcoin,BTC,3460.547,3487.9453,3501.954,3431.5916,5422926848,61088747520
2019-02-02,Bitcoin,BTC,3484.626,3521.0608,3523.2874,3467.5747,5071623680,61675118592
2019-02-03,Bitcoin,BTC,3516.1396,3464.0134,3521.3882,3447.9243,5043937792,60681846784
2019-02-04,Bitcoin,BTC,3467.2117,3459.154,3476.2239,3442.587,5332719104,60603084800
2019-02-05,Bitcoin,BTC,3454.951,3466.3574,3478.1482,3451.937,5227549696,60735561728
2019-02-06,Bitcoin,BTC,3469.0918,3413.7678,3469.0918,3398.5654,5482195968,59821158400
2019-02-07,Bitcoin,BTC,3414.9294,3399.4717,3427.9456,3394.2185,5004962816,59578077184
2019-02-08,Bitcoin,BTC,3401.3765,3666.7803,3695.614,3391.0237,7735623168,64270270464
2019-02-09,Bitcoin,BTC,3671.586,3671.2036,3679.9414,3646.5593,6158833664,64354734080
2019-02-10,Bitcoin,BTC,3673.2014,3690.1882,3695.0361,3640.98,6282256896,64694026240
2019-02-11,Bitcoin,BTC,3695.613,3648.4307,3695.613,3642.2878,6277056512,63968391168
2019-02-12,Bitcoin,BTC,3642.752,3653.5286,3668.587,3618.557,6480384512,64063754240
2019-02-13,Bitcoin,BTC,3653.604,3632.0706,3669.7466,3617.2463,6438903808,63694393344
2019-02-14,Bitcoin,BTC,3631.1702,3616.8809,3646.2566,3607.6978,6271044608,63434485760
2019-02-15,Bitcoin,BTC,3617.3684,3620.8108,3647.7952,3608.2065,6091952128,63509110784
2019-02-16,Bitcoin,BTC,3615.2703,3629.7876,3652.8413,3615.2703,5934744064,63673368576
2019-02-17,Bitcoin,BTC,3633.3594,3673.8362,3680.5374,3619.1821,7039512576,64453369856
2019-02-18,Bitcoin,BTC,3671.3699,3915.7144,3936.665,3669.9824,9908216832,68704391168
2019-02-19,Bitcoin,BTC,3911.6616,3947.0945,4010.8794,3908.153,9933626368,69262671872
2019-02-20,Bitcoin,BTC,3946.685,3999.8206,4000.4863,3926.2468,8693373952,70194348032
2019-02-21,Bitcoin,BTC,4000.2568,3954.1182,4010.0095,3940.1082,7775128064,69398331392
2019-02-22,Bitcoin,BTC,3952.4065,4005.5266,4006.5383,3950.8164,7826525184,70308552704
2019-02-23,Bitcoin,BTC,3998.9163,4142.527,4166.286,3968.7268,8922258432,72720867328
2019-02-24,Bitcoin,BTC,4145.458,3810.4275,4210.6416,3793.709,10794227712,66897481728
2019-02-25,Bitcoin,BTC,3807.0024,3882.6963,3913.7073,3807.0024,9318796288,68173205504
2019-02-26,Bitcoin,BTC,3878.6973,3854.358,3891.5789,3837.9863,7931218944,67683295232
2019-02-27,Bitcoin,BTC,3857.4797,3851.0474,3888.8025,3787.0588,8301309440,67631947776
2019-02-28,Bitcoin,BTC,3848.262,3854.7854,3906.0583,3845.8213,8399767552,67704774656
2019-03-01,Bitcoin,BTC,3853.757,3859.5837,3907.7954,3851.6924,7661248000,67796967424
2019-03-02,Bitcoin,BTC,3855.318,3864.415,3874.6074,3832.128,7578786304,67888254976
2019-03-03,Bitcoin,BTC,3862.266,3847.1758,3875.4836,3836.9058,7253558272,67592376320
2019-03-04,Bitcoin,BTC,3845.0916,3761.5571,3867.3818,3733.7498,9029175296,66094551040
2019-03-05,Bitcoin,BTC,3759.8325,3896.375,3903.9167,3745.183,10174126080,68470657024
2019-03-06,Bitcoin,BTC,3897.081,3903.9426,3919.5105,3871.4607,9175291904,68609884160
2019-03-07,Bitcoin,BTC,3903.3848,3911.4844,3939.3733,3894.113,9584165888,68749418496
2019-03-08,Bitcoin,BTC,3913.2258,3901.1316,3950.4321,3875.2285,10638639104,68574580736
2019-03-09,Bitcoin,BTC,3894.5525,3963.3137,3987.2378,3892.3904,10796103680,69674508288
2019-03-10,Bitcoin,BTC,3966.1743,3951.5999,3966.1743,3924.381,9713267712,69475295232
2019-03-11,Bitcoin,BTC,3953.7402,3905.2273,3966.3848,3889.239,10125901824,68666929152
2019-03-12,Bitcoin,BTC,3903.7583,3909.1562,3926.8892,3863.559,9809887232,68743004160
2019-03-13,Bitcoin,BTC,3913.0474,3906.7173,3926.5977,3891.9043,9469185024,68706701312
2019-03-14,Bitcoin,BTC,3905.577,3924.3691,3946.5044,3901.2969,10480789504,69024694272
2019-03-15,Bitcoin,BTC,3926.6633,3960.9111,3968.543,3914.0154,9394210816,69674999808
2019-03-16,Bitcoin,BTC,3963.9001,4048.7258,4077.0364,3961.6575,9856166912,71227965440
2019-03-17,Bitcoin,BTC,4047.7195,4025.229,4054.122,4006.4111,8221625344,70821937152
2019-03-18,Bitcoin,BTC,4029.9685,4032.5073,4071.5566,4009.1172,9646954496,70958161920
2019-03-19,Bitcoin,BTC,4032.692,4071.1902,4082.216,4023.8125,9344919552,71647707136
2019-03-20,Bitcoin,BTC,4070.794,4087.4763,4089.462,4031.1108,10175916032,71942447104
2019-03-21,Bitcoin,BTC,4083.9539,4029.327,4097.36,4005.1514,10831212544,70926229504
2019-03-22,Bitcoin,BTC,4028.5146,4023.9683,4053.9067,4021.5425,9252935680,70840049664
2019-03-23,Bitcoin,BTC,4022.7134,4035.8264,4049.8826,4015.9646,9578850304,71056015360
2019-03-24,Bitcoin,BTC,4035.1636,4022.1682,4040.6997,4006.1929,9144851456,70823043072
2019-03-25,Bitcoin,BTC,4024.1128,3963.0706,4038.8408,3934.0312,10359819264,69789876224
2019-03-26,Bitcoin,BTC,3969.2288,3985.0808,3985.0808,3944.7532,10707679232,70184148992
2019-03-27,Bitcoin,BTC,3984.2449,4087.0662,4087.0662,3977.8105,10897131520,71987847168
2019-03-28,Bitcoin,BTC,4087.5845,4069.1072,4094.902,4040.2664,9353915392,71679000576
2019-03-29,Bitcoin,BTC,4068.2998,4098.3745,4113.501,4034.0972,10918665216,72202092544
2019-03-30,Bitcoin,BTC,4092.1362,4106.66,4296.8066,4053.9097,9732687872,72355192832
2019-03-31,Bitcoin,BTC,4105.456,4105.4043,4113.0234,4094.1008,9045122048,72339382272
2019-04-01,Bitcoin,BTC,4105.3623,4158.183,4164.953,4096.9014,10157794304,73269370880
2019-04-02,Bitcoin,BTC,4156.9194,4879.878,4905.9546,4155.317,21315047424,85986009088
2019-04-03,Bitcoin,BTC,4879.958,4973.022,5307.0034,4876.621,22899892224,87655284736
2019-04-04,Bitcoin,BTC,4971.3076,4922.799,5063.1597,4836.794,18251810816,86778724352
2019-04-05,Bitcoin,BTC,4922.806,5036.681,5053.51,4919.4917,16837325824,88796119040
2019-04-06,Bitcoin,BTC,5036.793,5059.8174,5205.822,4992.222,16929795072,89212731392
2019-04-07,Bitcoin,BTC,5062.794,5198.897,5235.1865,5050.412,16655416320,91674230784
2019-04-08,Bitcoin,BTC,5199.8354,5289.771,5318.8364,5148.212,17154113536,93286367232
2019-04-09,Bitcoin,BTC,5289.918,5204.9585,5289.918,5167.419,14722104320,91799330816
2019-04-10,Bitcoin,BTC,5204.1055,5324.552,5421.6514,5193.3823,15504590848,93918437376
2019-04-11,Bitcoin,BTC,5325.0815,5064.488,5354.2256,5017.2964,16555616256,89341165568
2019-04-12,Bitcoin,BTC,5061.2007,5089.539,5103.2744,4955.8525,13675206656,89792634880
2019-04-13,Bitcoin,BTC,5088.85,5096.5864,5127.122,5061.5894,10823289856,89925574656
2019-04-14,Bitcoin,BTC,5095.759,5167.722,5184.016,5053.5684,10391952384,91188592640
2019-04-15,Bitcoin,BTC,5167.322,5067.1084,5196.607,5024.0693,12290155520,89422233600
